"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"COL","CPI","TOT","AGRWTH","M","2020-07",1.969922,
"COL","CPI","TOT","AGRWTH","M","2020-08",1.878103,
"COL","CPI","TOT","AGRWTH","M","2020-09",1.967422,
"COL","CPI","TOT","AGRWTH","M","2020-10",1.748137,
"COL","CPI","TOT","AGRWTH","M","2020-11",1.489473,
"COL","CPI","TOT","AGRWTH","M","2020-12",1.610449,
"COL","CPI","TOT","AGRWTH","M","2021-01",1.597207,
"COL","CPI","TOT","AGRWTH","M","2021-02",1.563101,
"COL","CPI","TOT","AGRWTH","M","2021-03",1.50655,
"COL","CPI","TOT","AGRWTH","M","2021-04",1.947777,
"COL","CPI","TOT","AGRWTH","M","2021-05",3.295664,
"COL","CPI","TOT","AGRWTH","M","2021-06",3.634762,
"COL","CPI","TOT","AGRWTH","M","2021-07",3.970092,
"COL","CPI","TOT","AGRWTH","M","2021-08",4.441022,
"COL","CPI","TOT","AGRWTH","M","2021-09",4.510173,
"COL","CPI","TOT","AGRWTH","M","2021-10",4.583541,
"COL","CPI","TOT","AGRWTH","M","2021-11",5.258945,
"COL","CPI","TOT","AGRWTH","M","2021-12",5.62267,
"COL","CPI","TOT","AGRWTH","M","2022-01",6.944602,
"COL","CPI","TOT","AGRWTH","M","2022-02",8.005195,
"COL","CPI","TOT","AGRWTH","M","2022-03",8.527874,
"COL","CPI","TOT","AGRWTH","M","2022-04",9.2341,
"COL","CPI","TOT","AGRWTH","M","2022-05",9.066776,
"COL","CPI","TOT","AGRWTH","M","2022-06",9.673833,
"COL","CPI","TOT","AGRWTH","M","2022-07",10.20582,
"COL","CPI","TOT","AGRWTH","M","2022-08",10.83597,
"COL","CPI","TOT","AGRWTH","M","2022-09",11.43989,
"COL","CPI","TOT","AGRWTH","M","2022-10",12.22175,
"COL","CPI","TOT","AGRWTH","M","2022-11",12.53146,
"COL","CPI","TOT","AGRWTH","M","2022-12",13.12247,
"COL","CPI","TOT","AGRWTH","M","2023-01",13.25198,
"LVA","CPI","TOT","AGRWTH","M","2011-04",4.507835,
"LVA","CPI","TOT","AGRWTH","M","2011-05",4.964222,
"LVA","CPI","TOT","AGRWTH","M","2011-06",4.814442,
"LVA","CPI","TOT","AGRWTH","M","2011-07",4.314289,
"LVA","CPI","TOT","AGRWTH","M","2011-08",4.689441,
"LVA","CPI","TOT","AGRWTH","M","2011-09",4.61814,
"LVA","CPI","TOT","AGRWTH","M","2011-10",4.439636,
"LVA","CPI","TOT","AGRWTH","M","2011-11",4.152855,
"LVA","CPI","TOT","AGRWTH","M","2011-12",4.027919,
"LVA","CPI","TOT","AGRWTH","M","2012-01",3.56766,
"LVA","CPI","TOT","AGRWTH","M","2012-02",3.421071,
"LVA","CPI","TOT","AGRWTH","M","2012-03",3.290951,
"LVA","CPI","TOT","AGRWTH","M","2012-04",2.756976,
"LVA","CPI","TOT","AGRWTH","M","2012-05",2.23048,
"LVA","CPI","TOT","AGRWTH","M","2012-06",1.901147,
"LVA","CPI","TOT","AGRWTH","M","2012-07",1.677145,
"LVA","CPI","TOT","AGRWTH","M","2012-08",1.736538,
"LVA","CPI","TOT","AGRWTH","M","2012-09",1.820655,
"LVA","CPI","TOT","AGRWTH","M","2012-10",1.603364,
"LVA","CPI","TOT","AGRWTH","M","2012-11",1.569609,
"LVA","CPI","TOT","AGRWTH","M","2012-12",1.59511,
"LVA","CPI","TOT","AGRWTH","M","2013-01",0.5850714,
"LVA","CPI","TOT","AGRWTH","M","2013-02",0.3177409,
"LVA","CPI","TOT","AGRWTH","M","2013-03",0.2241299,
"LVA","CPI","TOT","AGRWTH","M","2013-04",-0.3556948,
"LVA","CPI","TOT","AGRWTH","M","2013-05",-0.124819,
"LVA","CPI","TOT","AGRWTH","M","2013-06",0.1552598,
"LVA","CPI","TOT","AGRWTH","M","2013-07",0.3259628,
"LVA","CPI","TOT","AGRWTH","M","2013-08",-0.205566,
"LVA","CPI","TOT","AGRWTH","M","2013-09",-0.3911535,
"LVA","CPI","TOT","AGRWTH","M","2013-10",-0.03618841,
"LVA","CPI","TOT","AGRWTH","M","2013-11",-0.4224961,
"LVA","CPI","TOT","AGRWTH","M","2013-12",-0.4175864,
"LVA","CPI","TOT","AGRWTH","M","2014-01",0.391737,
"LVA","CPI","TOT","AGRWTH","M","2014-02",0.4751018,
"LVA","CPI","TOT","AGRWTH","M","2014-03",0.309407,
"LVA","CPI","TOT","AGRWTH","M","2014-04",0.7346698,
"LVA","CPI","TOT","AGRWTH","M","2014-05",0.5980442,
"LVA","CPI","TOT","AGRWTH","M","2014-06",0.6746154,
"LVA","CPI","TOT","AGRWTH","M","2014-07",0.6262237,
"LVA","CPI","TOT","AGRWTH","M","2014-08",0.8332727,
"LVA","CPI","TOT","AGRWTH","M","2014-09",1.043372,
"LVA","CPI","TOT","AGRWTH","M","2014-10",0.6749154,
"LVA","CPI","TOT","AGRWTH","M","2014-11",0.8879724,
"LVA","CPI","TOT","AGRWTH","M","2014-12",0.198204,
"LVA","CPI","TOT","AGRWTH","M","2015-01",-0.3849626,
"LVA","CPI","TOT","AGRWTH","M","2015-02",-0.06911202,
"LVA","CPI","TOT","AGRWTH","M","2015-03",0.4282499,
"LVA","CPI","TOT","AGRWTH","M","2015-04",0.5427892,
"LVA","CPI","TOT","AGRWTH","M","2015-05",1.166419,
"LVA","CPI","TOT","AGRWTH","M","2015-06",0.6302039,
"LVA","CPI","TOT","AGRWTH","M","2015-07",0.01718306,
"LVA","CPI","TOT","AGRWTH","M","2015-08",0.1014651,
"LVA","CPI","TOT","AGRWTH","M","2015-09",-0.5230111,
"LVA","CPI","TOT","AGRWTH","M","2015-10",-0.2038367,
"LVA","CPI","TOT","AGRWTH","M","2015-11",0.03391275,
"LVA","CPI","TOT","AGRWTH","M","2015-12",0.3436976,
"LVA","CPI","TOT","AGRWTH","M","2016-01",-0.2816536,
"LVA","CPI","TOT","AGRWTH","M","2016-02",-0.4819857,
"LVA","CPI","TOT","AGRWTH","M","2016-03",-0.5699089,
"LVA","CPI","TOT","AGRWTH","M","2016-04",-0.7918003,
"LVA","CPI","TOT","AGRWTH","M","2016-05",-0.7665851,
"LVA","CPI","TOT","AGRWTH","M","2016-06",-0.5368074,
"LVA","CPI","TOT","AGRWTH","M","2016-07",0.1228178,
"LVA","CPI","TOT","AGRWTH","M","2016-08",-0.02432132,
"LVA","CPI","TOT","AGRWTH","M","2016-09",0.5745831,
"LVA","CPI","TOT","AGRWTH","M","2016-10",1.042199,
"LVA","CPI","TOT","AGRWTH","M","2016-11",1.261145,
"LVA","CPI","TOT","AGRWTH","M","2016-12",2.180278,
"LVA","CPI","TOT","AGRWTH","M","2017-01",2.90063,
"LVA","CPI","TOT","AGRWTH","M","2017-02",3.255558,
"LVA","CPI","TOT","AGRWTH","M","2017-03",3.397012,
"LVA","CPI","TOT","AGRWTH","M","2017-04",3.422309,
"LVA","CPI","TOT","AGRWTH","M","2017-05",2.839857,
"LVA","CPI","TOT","AGRWTH","M","2017-06",3.025389,
"LVA","CPI","TOT","AGRWTH","M","2017-07",2.648168,
"LVA","CPI","TOT","AGRWTH","M","2017-08",3.104886,
"LVA","CPI","TOT","AGRWTH","M","2017-09",2.905486,
"LVA","CPI","TOT","AGRWTH","M","2017-10",2.807524,
"LVA","CPI","TOT","AGRWTH","M","2017-11",2.727695,
"LVA","CPI","TOT","AGRWTH","M","2017-12",2.151458,
"LVA","CPI","TOT","AGRWTH","M","2018-01",1.998137,
"LVA","CPI","TOT","AGRWTH","M","2018-02",1.802639,
"LVA","CPI","TOT","AGRWTH","M","2018-03",2.173048,
"LVA","CPI","TOT","AGRWTH","M","2018-04",1.999038,
"LVA","CPI","TOT","AGRWTH","M","2018-05",2.293299,
"LVA","CPI","TOT","AGRWTH","M","2018-06",2.76316,
"LVA","CPI","TOT","AGRWTH","M","2018-07",2.644246,
"LVA","CPI","TOT","AGRWTH","M","2018-08",2.816852,
"LVA","CPI","TOT","AGRWTH","M","2018-09",3.203028,
"LVA","CPI","TOT","AGRWTH","M","2018-10",3.202321,
"LVA","CPI","TOT","AGRWTH","M","2018-11",2.950217,
"LVA","CPI","TOT","AGRWTH","M","2018-12",2.55108,
"LVA","CPI","TOT","AGRWTH","M","2019-01",3.049044,
"LVA","CPI","TOT","AGRWTH","M","2019-02",2.885851,
"LVA","CPI","TOT","AGRWTH","M","2019-03",2.771452,
"LVA","CPI","TOT","AGRWTH","M","2019-04",3.437203,
"LVA","CPI","TOT","AGRWTH","M","2019-05",3.346502,
"LVA","CPI","TOT","AGRWTH","M","2019-06",3.044204,
"LVA","CPI","TOT","AGRWTH","M","2019-07",2.881465,
"LVA","CPI","TOT","AGRWTH","M","2019-08",3.156547,
"LVA","CPI","TOT","AGRWTH","M","2019-09",2.554927,
"LVA","CPI","TOT","AGRWTH","M","2019-10",2.256296,
"LVA","CPI","TOT","AGRWTH","M","2019-11",2.114764,
"LVA","CPI","TOT","AGRWTH","M","2019-12",2.262326,
"LVA","CPI","TOT","AGRWTH","M","2020-01",2.176536,
"LVA","CPI","TOT","AGRWTH","M","2020-02",2.250528,
"LVA","CPI","TOT","AGRWTH","M","2020-03",1.404286,
"LVA","CPI","TOT","AGRWTH","M","2020-04",0.03719315,
"LVA","CPI","TOT","AGRWTH","M","2020-05",-0.5817327,
"LVA","CPI","TOT","AGRWTH","M","2020-06",-0.7241044,
"LVA","CPI","TOT","AGRWTH","M","2020-07",0.4810174,
"LVA","CPI","TOT","AGRWTH","M","2020-08",-0.2253076,
"LVA","CPI","TOT","AGRWTH","M","2020-09",-0.2525564,
"LVA","CPI","TOT","AGRWTH","M","2020-10",-0.663614,
"LVA","CPI","TOT","AGRWTH","M","2020-11",-0.6830302,
"LVA","CPI","TOT","AGRWTH","M","2020-12",-0.4953912,
"LVA","CPI","TOT","AGRWTH","M","2021-01",-0.4777372,
"LVA","CPI","TOT","AGRWTH","M","2021-02",-0.1871035,
"LVA","CPI","TOT","AGRWTH","M","2021-03",0.2929401,
"LVA","CPI","TOT","AGRWTH","M","2021-04",1.671411,
"LVA","CPI","TOT","AGRWTH","M","2021-05",2.60774,
"LVA","CPI","TOT","AGRWTH","M","2021-06",2.706758,
"LVA","CPI","TOT","AGRWTH","M","2021-07",2.832858,
"LVA","CPI","TOT","AGRWTH","M","2021-08",3.742374,
"LVA","CPI","TOT","AGRWTH","M","2021-09",4.809241,
"LVA","CPI","TOT","AGRWTH","M","2021-10",6.038424,
"LVA","CPI","TOT","AGRWTH","M","2021-11",7.468998,
"LVA","CPI","TOT","AGRWTH","M","2021-12",7.917407,
"LVA","CPI","TOT","AGRWTH","M","2022-01",7.447187,
"LVA","CPI","TOT","AGRWTH","M","2022-02",8.73264,
"LVA","CPI","TOT","AGRWTH","M","2022-03",11.47688,
"LVA","CPI","TOT","AGRWTH","M","2022-04",12.99162,
"LVA","CPI","TOT","AGRWTH","M","2022-05",16.85578,
"LVA","CPI","TOT","AGRWTH","M","2022-06",19.34144,
"LVA","CPI","TOT","AGRWTH","M","2022-07",21.51102,
"LVA","CPI","TOT","AGRWTH","M","2022-08",21.54802,
"LVA","CPI","TOT","AGRWTH","M","2022-09",22.17385,
"LVA","CPI","TOT","AGRWTH","M","2022-10",21.75682,
"LVA","CPI","TOT","AGRWTH","M","2022-11",21.83672,
"LVA","CPI","TOT","AGRWTH","M","2022-12",20.82939,
"LVA","CPI","TOT","AGRWTH","M","2023-01",21.50499,
"SAU","CPI","TOT","AGRWTH","M","2011-04",6.766061,
"SAU","CPI","TOT","AGRWTH","M","2011-05",6.294954,
"SAU","CPI","TOT","AGRWTH","M","2011-06",6.30329,
"SAU","CPI","TOT","AGRWTH","M","2011-07",5.460537,
"SAU","CPI","TOT","AGRWTH","M","2011-08",5.262247,
"SAU","CPI","TOT","AGRWTH","M","2011-09",5.078844,
"SAU","CPI","TOT","AGRWTH","M","2011-10",4.74046,
"SAU","CPI","TOT","AGRWTH","M","2011-11",4.643126,
"SAU","CPI","TOT","AGRWTH","M","2011-12",4.56385,
"SAU","CPI","TOT","AGRWTH","M","2012-01",2.591793,
"SAU","CPI","TOT","AGRWTH","M","2012-02",2.47578,
"SAU","CPI","TOT","AGRWTH","M","2012-03",2.577873,
"SAU","CPI","TOT","AGRWTH","M","2012-04",2.462527,
"SAU","CPI","TOT","AGRWTH","M","2012-05",2.566845,
"SAU","CPI","TOT","AGRWTH","M","2012-06",2.771855,
"SAU","CPI","TOT","AGRWTH","M","2012-07",2.765957,
"SAU","CPI","TOT","AGRWTH","M","2012-08",2.866242,
"SAU","CPI","TOT","AGRWTH","M","2012-09",2.959831,
"SAU","CPI","TOT","AGRWTH","M","2012-10",3.375527,
"SAU","CPI","TOT","AGRWTH","M","2012-11",3.368421,
"SAU","CPI","TOT","AGRWTH","M","2012-12",3.578947,
"SAU","CPI","TOT","AGRWTH","M","2013-01",4.736842,
"SAU","CPI","TOT","AGRWTH","M","2013-02",4.606985,
"SAU","CPI","TOT","AGRWTH","M","2013-03",4.255903,
"SAU","CPI","TOT","AGRWTH","M","2013-04",4.038023,
"SAU","CPI","TOT","AGRWTH","M","2013-05",3.80986,
"SAU","CPI","TOT","AGRWTH","M","2013-06",3.327087,
"SAU","CPI","TOT","AGRWTH","M","2013-07",3.668607,
"SAU","CPI","TOT","AGRWTH","M","2013-08",3.303353,
"SAU","CPI","TOT","AGRWTH","M","2013-09",2.872208,
"SAU","CPI","TOT","AGRWTH","M","2013-10",2.691338,
"SAU","CPI","TOT","AGRWTH","M","2013-11",2.635181,
"SAU","CPI","TOT","AGRWTH","M","2013-12",2.546536,
"SAU","CPI","TOT","AGRWTH","M","2014-01",1.811907,
"SAU","CPI","TOT","AGRWTH","M","2014-02",2.025862,
"SAU","CPI","TOT","AGRWTH","M","2014-03",2.058633,
"SAU","CPI","TOT","AGRWTH","M","2014-04",2.55443,
"SAU","CPI","TOT","AGRWTH","M","2014-05",2.694837,
"SAU","CPI","TOT","AGRWTH","M","2014-06",2.596423,
"SAU","CPI","TOT","AGRWTH","M","2014-07",2.271753,
"SAU","CPI","TOT","AGRWTH","M","2014-08",2.454974,
"SAU","CPI","TOT","AGRWTH","M","2014-09",2.345507,
"SAU","CPI","TOT","AGRWTH","M","2014-10",2.079334,
"SAU","CPI","TOT","AGRWTH","M","2014-11",2.044293,
"SAU","CPI","TOT","AGRWTH","M","2014-12",1.903648,
"SAU","CPI","TOT","AGRWTH","M","2015-01",1.557203,
"SAU","CPI","TOT","AGRWTH","M","2015-02",1.351922,
"SAU","CPI","TOT","AGRWTH","M","2015-03",1.436266,
"SAU","CPI","TOT","AGRWTH","M","2015-04",1.008933,
"SAU","CPI","TOT","AGRWTH","M","2015-05",1.007662,
"SAU","CPI","TOT","AGRWTH","M","2015-06",1.197102,
"SAU","CPI","TOT","AGRWTH","M","2015-07",1.152557,
"SAU","CPI","TOT","AGRWTH","M","2015-08",0.9940358,
"SAU","CPI","TOT","AGRWTH","M","2015-09",1.161574,
"SAU","CPI","TOT","AGRWTH","M","2015-10",1.180403,
"SAU","CPI","TOT","AGRWTH","M","2015-11",1.199916,
"SAU","CPI","TOT","AGRWTH","M","2015-12",1.231476,
"SAU","CPI","TOT","AGRWTH","M","2016-01",2.524252,
"SAU","CPI","TOT","AGRWTH","M","2016-02",2.573989,
"SAU","CPI","TOT","AGRWTH","M","2016-03",2.5924,
"SAU","CPI","TOT","AGRWTH","M","2016-04",2.528353,
"SAU","CPI","TOT","AGRWTH","M","2016-05",2.338148,
"SAU","CPI","TOT","AGRWTH","M","2016-06",2.262115,
"SAU","CPI","TOT","AGRWTH","M","2016-07",2.258131,
"SAU","CPI","TOT","AGRWTH","M","2016-08",2.061749,
"SAU","CPI","TOT","AGRWTH","M","2016-09",1.903383,
"SAU","CPI","TOT","AGRWTH","M","2016-10",1.558951,
"SAU","CPI","TOT","AGRWTH","M","2016-11",1.278482,
"SAU","CPI","TOT","AGRWTH","M","2016-12",0.9690722,
"SAU","CPI","TOT","AGRWTH","M","2017-01",-0.5290467,
"SAU","CPI","TOT","AGRWTH","M","2017-02",-0.5689322,
"SAU","CPI","TOT","AGRWTH","M","2017-03",-0.7408159,
"SAU","CPI","TOT","AGRWTH","M","2017-04",-0.6596306,
"SAU","CPI","TOT","AGRWTH","M","2017-05",-0.7412673,
"SAU","CPI","TOT","AGRWTH","M","2017-06",-0.5479452,
"SAU","CPI","TOT","AGRWTH","M","2017-07",-0.7799838,
"SAU","CPI","TOT","AGRWTH","M","2017-08",-0.7410415,
"SAU","CPI","TOT","AGRWTH","M","2017-09",-0.7816465,
"SAU","CPI","TOT","AGRWTH","M","2017-10",-1.15889,
"SAU","CPI","TOT","AGRWTH","M","2017-11",-1.700092,
"SAU","CPI","TOT","AGRWTH","M","2017-12",-1.112926,
"SAU","CPI","TOT","AGRWTH","M","2018-01",3.150251,
"SAU","CPI","TOT","AGRWTH","M","2018-02",2.942679,
"SAU","CPI","TOT","AGRWTH","M","2018-03",2.872917,
"SAU","CPI","TOT","AGRWTH","M","2018-04",2.492594,
"SAU","CPI","TOT","AGRWTH","M","2018-05",2.404092,
"SAU","CPI","TOT","AGRWTH","M","2018-06",2.326293,
"SAU","CPI","TOT","AGRWTH","M","2018-07",2.246044,
"SAU","CPI","TOT","AGRWTH","M","2018-08",2.28063,
"SAU","CPI","TOT","AGRWTH","M","2018-09",2.097401,
"SAU","CPI","TOT","AGRWTH","M","2018-10",2.139257,
"SAU","CPI","TOT","AGRWTH","M","2018-11",2.630489,
"SAU","CPI","TOT","AGRWTH","M","2018-12",1.91017,
"SAU","CPI","TOT","AGRWTH","M","2019-01",-3.163114,
"SAU","CPI","TOT","AGRWTH","M","2019-02",-3.235732,
"SAU","CPI","TOT","AGRWTH","M","2019-03",-3.210097,
"SAU","CPI","TOT","AGRWTH","M","2019-04",-2.880494,
"SAU","CPI","TOT","AGRWTH","M","2019-05",-2.627373,
"SAU","CPI","TOT","AGRWTH","M","2019-06",-2.592482,
"SAU","CPI","TOT","AGRWTH","M","2019-07",-2.18672,
"SAU","CPI","TOT","AGRWTH","M","2019-08",-1.859814,
"SAU","CPI","TOT","AGRWTH","M","2019-09",-1.412967,
"SAU","CPI","TOT","AGRWTH","M","2019-10",-0.8861142,
"SAU","CPI","TOT","AGRWTH","M","2019-11",-0.8072654,
"SAU","CPI","TOT","AGRWTH","M","2019-12",-0.1823708,
"SAU","CPI","TOT","AGRWTH","M","2020-01",0.7270121,
"SAU","CPI","TOT","AGRWTH","M","2020-02",1.230896,
"SAU","CPI","TOT","AGRWTH","M","2020-03",1.478591,
"SAU","CPI","TOT","AGRWTH","M","2020-04",1.303366,
"SAU","CPI","TOT","AGRWTH","M","2020-05",1.056735,
"SAU","CPI","TOT","AGRWTH","M","2020-06",0.5220596,
"SAU","CPI","TOT","AGRWTH","M","2020-07",6.124949,
"SAU","CPI","TOT","AGRWTH","M","2020-08",6.164035,
"SAU","CPI","TOT","AGRWTH","M","2020-09",5.743037,
"SAU","CPI","TOT","AGRWTH","M","2020-10",5.760439,
"SAU","CPI","TOT","AGRWTH","M","2020-11",5.798576,
"SAU","CPI","TOT","AGRWTH","M","2020-12",5.328867,
"SAU","CPI","TOT","AGRWTH","M","2021-01",5.723289,
"SAU","CPI","TOT","AGRWTH","M","2021-02",5.248759,
"SAU","CPI","TOT","AGRWTH","M","2021-03",4.94789,
"SAU","CPI","TOT","AGRWTH","M","2021-04",5.257826,
"SAU","CPI","TOT","AGRWTH","M","2021-05",5.675127,
"SAU","CPI","TOT","AGRWTH","M","2021-06",6.160896,
"SAU","CPI","TOT","AGRWTH","M","2021-07",0.4328588,
"SAU","CPI","TOT","AGRWTH","M","2021-08",0.268714,
"SAU","CPI","TOT","AGRWTH","M","2021-09",0.6344324,
"SAU","CPI","TOT","AGRWTH","M","2021-10",0.8165226,
"SAU","CPI","TOT","AGRWTH","M","2021-11",1.125,
"SAU","CPI","TOT","AGRWTH","M","2021-12",1.243134,
"SAU","CPI","TOT","AGRWTH","M","2022-01",1.173077,
"SAU","CPI","TOT","AGRWTH","M","2022-02",1.617406,
"SAU","CPI","TOT","AGRWTH","M","2022-03",2.043965,
"SAU","CPI","TOT","AGRWTH","M","2022-04",2.300289,
"SAU","CPI","TOT","AGRWTH","M","2022-05",2.238447,
"SAU","CPI","TOT","AGRWTH","M","2022-06",2.311751,
"SAU","CPI","TOT","AGRWTH","M","2022-07",2.672158,
"SAU","CPI","TOT","AGRWTH","M","2022-08",2.995789,
"SAU","CPI","TOT","AGRWTH","M","2022-09",3.066195,
"SAU","CPI","TOT","AGRWTH","M","2022-10",3.010958,
"SAU","CPI","TOT","AGRWTH","M","2022-11",2.928592,
"SAU","CPI","TOT","AGRWTH","M","2022-12",3.302875,
"SAU","CPI","TOT","AGRWTH","M","2023-01",3.354876,
"EA19","CPI","TOT","AGRWTH","M","2011-04",2.8,
"EA19","CPI","TOT","AGRWTH","M","2011-05",2.7,
"EA19","CPI","TOT","AGRWTH","M","2011-06",2.7,
"EA19","CPI","TOT","AGRWTH","M","2011-07",2.6,
"EA19","CPI","TOT","AGRWTH","M","2011-08",2.6,
"EA19","CPI","TOT","AGRWTH","M","2011-09",3,
"EA19","CPI","TOT","AGRWTH","M","2011-10",3,
"EA19","CPI","TOT","AGRWTH","M","2011-11",3,
"EA19","CPI","TOT","AGRWTH","M","2011-12",2.8,
"EA19","CPI","TOT","AGRWTH","M","2012-01",2.7,
"EA19","CPI","TOT","AGRWTH","M","2012-02",2.7,
"EA19","CPI","TOT","AGRWTH","M","2012-03",2.7,
"EA19","CPI","TOT","AGRWTH","M","2012-04",2.6,
"EA19","CPI","TOT","AGRWTH","M","2012-05",2.4,
"EA19","CPI","TOT","AGRWTH","M","2012-06",2.4,
"EA19","CPI","TOT","AGRWTH","M","2012-07",2.4,
"EA19","CPI","TOT","AGRWTH","M","2012-08",2.6,
"EA19","CPI","TOT","AGRWTH","M","2012-09",2.6,
"EA19","CPI","TOT","AGRWTH","M","2012-10",2.5,
"EA19","CPI","TOT","AGRWTH","M","2012-11",2.2,
"EA19","CPI","TOT","AGRWTH","M","2012-12",2.2,
"EA19","CPI","TOT","AGRWTH","M","2013-01",2,
"EA19","CPI","TOT","AGRWTH","M","2013-02",1.9,
"EA19","CPI","TOT","AGRWTH","M","2013-03",1.7,
"EA19","CPI","TOT","AGRWTH","M","2013-04",1.2,
"EA19","CPI","TOT","AGRWTH","M","2013-05",1.4,
"EA19","CPI","TOT","AGRWTH","M","2013-06",1.6,
"EA19","CPI","TOT","AGRWTH","M","2013-07",1.6,
"EA19","CPI","TOT","AGRWTH","M","2013-08",1.3,
"EA19","CPI","TOT","AGRWTH","M","2013-09",1.1,
"EA19","CPI","TOT","AGRWTH","M","2013-10",0.7,
"EA19","CPI","TOT","AGRWTH","M","2013-11",0.9,
"EA19","CPI","TOT","AGRWTH","M","2013-12",0.8,
"EA19","CPI","TOT","AGRWTH","M","2014-01",0.8,
"EA19","CPI","TOT","AGRWTH","M","2014-02",0.7,
"EA19","CPI","TOT","AGRWTH","M","2014-03",0.5,
"EA19","CPI","TOT","AGRWTH","M","2014-04",0.7,
"EA19","CPI","TOT","AGRWTH","M","2014-05",0.5,
"EA19","CPI","TOT","AGRWTH","M","2014-06",0.5,
"EA19","CPI","TOT","AGRWTH","M","2014-07",0.4,
"EA19","CPI","TOT","AGRWTH","M","2014-08",0.4,
"EA19","CPI","TOT","AGRWTH","M","2014-09",0.3,
"EA19","CPI","TOT","AGRWTH","M","2014-10",0.4,
"EA19","CPI","TOT","AGRWTH","M","2014-11",0.3,
"EA19","CPI","TOT","AGRWTH","M","2014-12",-0.2,
"EA19","CPI","TOT","AGRWTH","M","2015-01",-0.6,
"EA19","CPI","TOT","AGRWTH","M","2015-02",-0.3,
"EA19","CPI","TOT","AGRWTH","M","2015-03",-0.1,
"EA19","CPI","TOT","AGRWTH","M","2015-04",0.2,
"EA19","CPI","TOT","AGRWTH","M","2015-05",0.6,
"EA19","CPI","TOT","AGRWTH","M","2015-06",0.5,
"EA19","CPI","TOT","AGRWTH","M","2015-07",0.5,
"EA19","CPI","TOT","AGRWTH","M","2015-08",0.4,
"EA19","CPI","TOT","AGRWTH","M","2015-09",0.2,
"EA19","CPI","TOT","AGRWTH","M","2015-10",0.4,
"EA19","CPI","TOT","AGRWTH","M","2015-11",0.1,
"EA19","CPI","TOT","AGRWTH","M","2015-12",0.3,
"EA19","CPI","TOT","AGRWTH","M","2016-01",0.3,
"EA19","CPI","TOT","AGRWTH","M","2016-02",-0.1,
"EA19","CPI","TOT","AGRWTH","M","2016-03",0,
"EA19","CPI","TOT","AGRWTH","M","2016-04",-0.3,
"EA19","CPI","TOT","AGRWTH","M","2016-05",-0.1,
"EA19","CPI","TOT","AGRWTH","M","2016-06",0,
"EA19","CPI","TOT","AGRWTH","M","2016-07",0.2,
"EA19","CPI","TOT","AGRWTH","M","2016-08",0.2,
"EA19","CPI","TOT","AGRWTH","M","2016-09",0.4,
"EA19","CPI","TOT","AGRWTH","M","2016-10",0.5,
"EA19","CPI","TOT","AGRWTH","M","2016-11",0.6,
"EA19","CPI","TOT","AGRWTH","M","2016-12",1.1,
"EA19","CPI","TOT","AGRWTH","M","2017-01",1.7,
"EA19","CPI","TOT","AGRWTH","M","2017-02",2,
"EA19","CPI","TOT","AGRWTH","M","2017-03",1.5,
"EA19","CPI","TOT","AGRWTH","M","2017-04",1.9,
"EA19","CPI","TOT","AGRWTH","M","2017-05",1.4,
"EA19","CPI","TOT","AGRWTH","M","2017-06",1.3,
"EA19","CPI","TOT","AGRWTH","M","2017-07",1.3,
"EA19","CPI","TOT","AGRWTH","M","2017-08",1.5,
"EA19","CPI","TOT","AGRWTH","M","2017-09",1.6,
"EA19","CPI","TOT","AGRWTH","M","2017-10",1.4,
"EA19","CPI","TOT","AGRWTH","M","2017-11",1.5,
"EA19","CPI","TOT","AGRWTH","M","2017-12",1.3,
"EA19","CPI","TOT","AGRWTH","M","2018-01",1.3,
"EA19","CPI","TOT","AGRWTH","M","2018-02",1.1,
"EA19","CPI","TOT","AGRWTH","M","2018-03",1.4,
"EA19","CPI","TOT","AGRWTH","M","2018-04",1.2,
"EA19","CPI","TOT","AGRWTH","M","2018-05",2,
"EA19","CPI","TOT","AGRWTH","M","2018-06",2,
"EA19","CPI","TOT","AGRWTH","M","2018-07",2.2,
"EA19","CPI","TOT","AGRWTH","M","2018-08",2.1,
"EA19","CPI","TOT","AGRWTH","M","2018-09",2.1,
"EA19","CPI","TOT","AGRWTH","M","2018-10",2.3,
"EA19","CPI","TOT","AGRWTH","M","2018-11",1.9,
"EA19","CPI","TOT","AGRWTH","M","2018-12",1.5,
"EA19","CPI","TOT","AGRWTH","M","2019-01",1.4,
"EA19","CPI","TOT","AGRWTH","M","2019-02",1.5,
"EA19","CPI","TOT","AGRWTH","M","2019-03",1.4,
"EA19","CPI","TOT","AGRWTH","M","2019-04",1.7,
"EA19","CPI","TOT","AGRWTH","M","2019-05",1.2,
"EA19","CPI","TOT","AGRWTH","M","2019-06",1.3,
"EA19","CPI","TOT","AGRWTH","M","2019-07",1,
"EA19","CPI","TOT","AGRWTH","M","2019-08",1,
"EA19","CPI","TOT","AGRWTH","M","2019-09",0.8,
"EA19","CPI","TOT","AGRWTH","M","2019-10",0.7,
"EA19","CPI","TOT","AGRWTH","M","2019-11",1,
"EA19","CPI","TOT","AGRWTH","M","2019-12",1.3,
"EA19","CPI","TOT","AGRWTH","M","2020-01",1.4,
"EA19","CPI","TOT","AGRWTH","M","2020-02",1.2,
"EA19","CPI","TOT","AGRWTH","M","2020-03",0.7,
